Key,german
EntityLootContainerFarmerRad,Abgeworfene Beute
EntityLootContainerFarmerFeral,Abgeworfene Beute
EntityLootContainerFarmerRadFeral,Abgeworfene Beute
EntityLootContainerBusinessManRegular,Abgeworfene Beute
EntityLootContainerBusinesswomanRegular,Abgeworfene Beute
EntityLootContainerTraderRegular,Abgeworfene Beute
EntityLootContainerBehemothRegular,Abgeworfene Beute
EntityLootContainerMoeRegular,Abgeworfene Beute
EntityLootContainerMoeDemon,Abgeworfene Beute
EntityLootContainerSurvivor,Abgeworfene Beute
EntityLootContainerCow,Abgeworfene Beute
EntityLootContainerGoat,Abgeworfene Beute
EntityLootContainerSheep,Abgeworfene Beute
EntityLootContainerWolf,Abgeworfene Beute
EntityLootContainerBoar,Abgeworfene Beute
EntityLootContainerMeleeNPC,Abgeworfene Beute
EntityLootContainerGenericRegular,Abgeworfene Beute
EntityLootContainerCopDemon,Abgeworfene Beute
EntityLootContainerNurseDemon,Abgeworfene Beute
EntityLootContainerFatDemon,Abgeworfene Beute
EntityLootContainerWightDemon,Abgeworfene Beute
EntityLootContainerHazmatDemon,Abgeworfene Beute
EntityLootContainerLabDemon,Abgeworfene Beute
EntityLootContainerBusinessDemon,Abgeworfene Beute
EntityLootContainerGenericDemon,Abgeworfene Beute
EntityLootContainerUtilityDemon,Abgeworfene Beute
EntityLootContainerSoldierDemon,Abgeworfene Beute
EntityLootContainerCheerleaderDemon,Abgeworfene Beute
EntityLootContainerSkateboarderDemon,Abgeworfene Beute
EntityLootContainerOldTimerDemon,Abgeworfene Beute
EntityLootContainerBikerDemon,Abgeworfene Beute
EntityLootContainerStripperDemon,Abgeworfene Beute
EntityLootContainerFarmerDemon,Abgeworfene Beute
entitycommand_Pet,Haustier
entitycommand_Milk,Milch
entitycommand_FollowMe,Folgen Sie mir.
entitycommand_StayHere,Bleiben Sie hier.
entitycommand_TellMe,"Erzählen Sie mir von sich."
entitycommand_HangOut,"Hier kann man abhängen."
entitycommand_SetPatrol,Startpunkt der Patrouille festlegen
entitycommand_Patrol,Bitte kontrollieren Sie diesen Bereich.
entitycommand_Hire,Bitte kommen Sie zu mir (Miete)
btnGenerateWorld,GENERATE WORLD
xuiRadiated,RADIATED
mmGoMaxZombies,Max Zombies Alive
goMaxZombies,Max Zombies Alive
goMaxZombiesDesc,"Maximale Anzahl von Zombies, die in der Welt spawnen können."
goZombies,{0} Zombies
mmGoMaxAnimals,Max Animals Alive
goMaxAnimals,Max Animals Alive
goMaxAnimalsDesc,"Maximale Anzahl von Tieren, die in der Welt spawnen können."
goAnimals,{0} Tiere
mmGoLandClaimCount,Land Claim Betrag
goLandClaimCount,Betrag der Forderung
goLandClaimCountDesc,"Die Anzahl der Landanspruchsblöcke, die ein Spieler aktiv haben kann."
goLandClaimCountValue,{0} Block
goLandClaimCountValues,"{0} Blöcke"
BMEngineWarning,"[FF0000]Ihr Fahrzeug stottert und stirbt unter dem Licht des dämonischen Mondes...[-]"
ammo9mmBulletSteel,"9mm Runde, Stahl (Munition)"
ammo44MagnumBulletSteel,".44 Magnum-Runde, Stahl (Munition)"
ammo762mmBulletFMJSteel,"7.62mm Runde, Stahl (Munition)"
resourceBulletCasingSteel,"Geschosshülse, Stahl"
resourceBulletCasingSteelDesc,"Geschosshülsen aus Stahl sind billiger, verursachen aber einen höheren Verschleiß am Lauf."
startingItem,Survival-Rucksack
startingItemDesc,"Ein kleiner Rucksack mit verschiedenen Gegenständen, die du auf der Flucht erbeutet hast."
Tablet,"Militärisches Tablet"
tabletdesc,"Klicken Sie mit der linken Maustaste zum Vergrößern/Verkleinern Drücken Sie die rechte Maustaste, um zur Kamera mit durchsichtigen Wänden zu wechseln"
buffRadiationWeakDesc,Sie haben eine Strahlendosis abbekommen!
buffRadiationWeakName,Strahlung
buffRadiationWeakTooltip,Sie haben eine Strahlendosis abbekommen!
quest_classtrainingcivilian,Klasse Ausbildung - Scavenger
quest_classtrainingcivilian_offer,"Du warst also einer von diesen Bürotypen, was?!  Sie werden sich wünschen, Sie hätten sich ein paar Kenntnisse angeeignet, bevor alles den Bach runterging. Zum Glück gibt dir dieses Handbuch ein paar Grundlagen für den Anfang mit auf den Weg.  Viel Glück, Junge!"
quest_classtrainingcivilian1,Klasse Quest - Aasfresser 1/6
quest_classtrainingcivilian1_subtitle,Eine Steinaxt anfertigen
quest_classtrainingcivilian1_description,"Die Welt ist jetzt ein sehr gefährlicher Ort, also müssen wir wohl ganz von vorne anfangen. Mit einer Steinaxt kannst du leichter Holz sammeln. Schlage auf Bäume, Gras oder Felsen ein, um sie zu sammeln. Du kannst auch Felsen vom Boden aufheben. Fertige eine Steinaxt an."
quest_classtrainingcivilian2,Klassensuche - Scavenger 4/6
quest_classtrainingcivilian2_subtitle,"Sammeln Sie Duke's Casino-Marken"
quest_classtrainingcivilian2_description,"Jetzt, da du ein grundlegendes Werkzeug hast, ist es an der Zeit, dir etwas über die neue Wirtschaft beizubringen. Durchsuchen Sie alles, was Sie finden können, kehren Sie dann zum Händler zurück und verkaufen Sie Ihre Beute für kaltes, hartes Geld. Sammeln Sie Dukes Kasinomarken."
quest_classtrainingcivilian3,Klassenaufgabe - Aasfresser 3/6
quest_classtrainingcivilian3_subtitle,Handwerklich gekochtes Wasser und verkohltes Fleisch
quest_classtrainingcivilian3_description,"Erinnerst du dich an das Lagerfeuer, das du gemacht hast? Es ist Zeit, es zu benutzen. Es kann schwierig sein, Tiere zu finden, also nimm dieses Fleisch und die leeren Dosen, geh Wasser suchen und mach dir dann etwas zu trinken und zu essen. Fertige abgekochtes Wasser und verkohltes Fleisch."
quest_classtrainingcivilian4,Klassensuche - Scavenger 5/6
quest_classtrainingcivilian4_subtitle,Holz sammeln und Holzrahmen basteln
quest_classtrainingcivilian4_description,"Wenn du überleben willst, brauchst du einen Unterschlupf, und es ist keine gute Idee, bestehende Gebäude zu benutzen. Holzrahmen basteln."
quest_classtrainingcivilian5,Klassenarbeit - Schnitzeljagd 6/6
quest_classtrainingcivilian5_subtitle,"Basteln Sie eine sichere Holztür und eine sichere Aufbewahrungstruhe"
quest_classtrainingcivilian5_description,"Vier Wände bedeuten gar nichts ohne eine Tür, die unerwünschte Personen fernhält, und etwas, in dem du deine Beute aufbewahren kannst. Fertige eine sichere Holztür und eine sichere Aufbewahrungstruhe an."
quest_classtrainingcivilian6,Klassenaufgabe - Aasfresser 2/6
quest_classtrainingcivilian6_subtitle,Herstellung von Basiswaffen
quest_classtrainingcivilian6_description,"Jetzt, wo du weißt, wie man Grundnahrungsmittel kocht, Wasser kocht und ein Dach über dem Kopf hat, brauchst du ein paar Waffen. Geh nach draußen, sammle Holz, Pflanzenfasern und Federn und baue dir dann eine einfache Keule, einen Bogen und Pfeile. Fertige eine hölzerne Keule, einen Bogen und einige Pfeile an."
quest_classtrainingfarmer,Klasse Ausbildung - Landwirt
quest_classtrainingfarmer_offer,"Heutzutage ist es wichtig zu wissen, wie man das Land bearbeitet. Früher wussten Sie auch, wie man Tiere anlockt, um sie zu züchten und leicht zu fangen.  Zeit, rauszugehen und zu arbeiten!"
quest_classtrainingfarmer1,Klasse Quest - Landwirt 1/6
quest_classtrainingfarmer1_subtitle,Sammeln von Pflanzen und Herstellen von Saatgut
quest_classtrainingfarmer1_description,Beginnen Sie mit einfachen Mitteln und arbeiten Sie sich hoch. Finde einige Pflanzen und verwandle sie in Samen.
quest_classtrainingfarmer2,Klassenaufgabe - Landwirt 2/6
quest_classtrainingfarmer2_subtitle,Ressourcen sammeln
quest_classtrainingfarmer2_description,"Du hast die Samen, aber kein Werkzeug, um den Boden vorzubereiten. Sammle, was du brauchst, um eine Hacke zu bauen."
quest_classtrainingfarmer3,Klassenaufgabe - Landwirt 3/6
quest_classtrainingfarmer3_subtitle,Schrotthacke und Saatgut basteln
quest_classtrainingfarmer3_description,"Jetzt ist es an der Zeit, deine erste Hacke zu bauen. Fertige eine Hacke aus Schrotteisen an und pflanze dann die Samen, die du zuvor hergestellt hast."
quest_classtrainingfarmer4,Klasse Quest - Landwirt 4/6
quest_classtrainingfarmer4_subtitle,Sammeln Sie mehr Ressourcen
quest_classtrainingfarmer4_description,"Allein mit Goldrute und Yucca zu überleben, wird ziemlich langweilig. Geh und finde ein paar Chrysanthemen und Äpfel."
quest_classtrainingfarmer5,Klasse Quest - Bauer 5/6
quest_classtrainingfarmer5_subtitle,Basteln einer Tierschlinge und eines Stalls
quest_classtrainingfarmer5_description,"Getreide braucht eine Weile zum Wachsen. Verwende also etwas von dem Mais, den du gefunden hast, um Tierfutter herzustellen und eine Schlinge und einen Hühnerstall zu bauen."
quest_classtrainingfarmer6,Klasse Quest - Landwirt 6/6
quest_classtrainingfarmer6_subtitle,"Mörser und Stößel herstellen"
quest_classtrainingfarmer6_description,"Eine schöne kleine Farm haben Sie da! Jetzt brauchst du einen Mörser und Stößel. Er ist nützlich zum Kochen und zur Herstellung von Saatgut, aber du brauchst eine Schmiede, um ihn herzustellen."
quest_classtraininghunter,"Klasse Ausbildung - Jäger"
quest_classtraininghunter_offer,"Die Fähigkeit, Tiere effektiv zu töten und zu häuten, wird in den kommenden Monaten sehr nützlich sein, und Sie erinnern sich, dass Sie in der Vergangenheit ein Händchen dafür hatten.  Gehen Sie raus und jagen Sie!"
quest_classtraininghunter1,"Klasse Quest - Jäger 1/6"
quest_classtraininghunter1_subtitle,Einen Holzbogen basteln
quest_classtraininghunter1_description,"Ein Jäger ist ohne eine Waffe nutzlos, also mach dir eine! Fertige einen hölzernen Bogen an."
quest_classtraininghunter2,"Klassenaufgabe - Jäger 2/6"
quest_classtraininghunter2_subtitle,"Töte ein paar Zombies mit deinem Bogen"
quest_classtraininghunter2_description,"Jetzt hast du eine brandneue Waffe, die du auf Zombie-Schädel anwenden solltest. Töte einige Zombies."
quest_classtraininghunter3,"Klassenaufgabe - Jäger 3/6"
quest_classtraininghunter3_subtitle,Basteln eines Knochenmessers
quest_classtraininghunter3_description,"Ein guter Jäger weiß, wie man Tiere wegen ihres Fleisches und ihrer Haut häutet, aber dafür braucht man ein Werkzeug. Fertige ein Knochenmesser an."
quest_classtraininghunter4,"Klassenaufgabe - Jäger 4/6"
quest_classtraininghunter4_subtitle,"Einige Tiere töten und häuten"
quest_classtraininghunter4_description,"Du weißt, wie man Schädel zerschlägt, und du hast ein einfaches Messer, also setze beides ein. Töte und häute einige Tiere."
quest_classtraininghunter5,"Klassenaufgabe - Jäger 5/6"
quest_classtraininghunter5_subtitle,"Lederrüstungen herstellen"
quest_classtraininghunter5_description,"Es ist an der Zeit, das ganze Fell für einen guten Zweck zu verwenden und deine Überlebenschancen zu erhöhen. Fertige eine Leder-Rüstung."
quest_classtraininghunter6,"Klassenaufgabe - Jäger 6/6"
quest_classtraininghunter6_subtitle,"Tiere und Zombies mit einem Rohrgewehr töten"
quest_classtraininghunter6_description,"Oh, sieh mal! Du hast ein einfaches Gewehr gefunden. Zeit für ein paar Zielübungen. Töte Tiere und Zombies."
quest_classtraininglaborer,Klasse Ausbildung - Laborer
quest_classtraininglaborer_offer,"Zu wissen, wie man baut, wird in diesen Tagen nützlich sein.  Lassen Sie uns gleich mit der Arbeit beginnen, denn von nun an müssen Sie lernen, wie Sie Ihre eigenen Ressourcen sammeln können.  Legen Sie los!"
quest_classtraininglaborer1,Klasse Quest - Hilfsarbeiter 1/6
quest_classtraininglaborer1_subtitle,Ressourcen sammeln
quest_classtraininglaborer1_description,"Es gibt keine Lieferwagen mehr, die Ihnen das, was Sie brauchen, vorbeibringen, also müssen Sie lernen, es selbst zu sammeln. Sammeln Sie Ressourcen."
quest_classtraininglaborer2,Klasse Quest - Hilfsarbeiter 2/6
quest_classtraininglaborer2_subtitle,Handwerk Holzrahmen und Flagstone Blocks
quest_classtraininglaborer2_description,"Holzrahmen sind einfach herzustellen, und Sie sollten es gewohnt sein, mit ihnen zu arbeiten. Aber Steinplatten sind härter, genauso einfach herzustellen, benötigen aber viele Ressourcen. Handwerk Holzrahmen und Flagstone Blöcke."
quest_classtraininglaborer3,Klasse Quest - Hilfsarbeiter 3/6
quest_classtraininglaborer3_subtitle,Craft Schrott Eisen Werkzeuge
quest_classtraininglaborer3_description,"Eisen ist heutzutage schwieriger herzustellen, aber Eisenschrott gibt es überall. Es ist an der Zeit zu lernen, wie man daraus ein paar grobe Werkzeuge herstellt, denn sie sind besser als Stein. Werkzeuge aus Eisenschrott herstellen."
quest_classtraininglaborer4,Klasse Quest - Hilfsarbeiter 4/6
quest_classtraininglaborer4_subtitle,Sammeln Sie mehr Ressourcen
quest_classtraininglaborer4_description,"Es ist Zeit, weiter zu sammeln, aber es gibt einen Grund dafür. Du wirst deine eigene Schmiede bauen müssen, und diese Ressourcen werden dir dabei helfen. Sammle mehr Ressourcen."
quest_classtraininglaborer5,Klasse Quest - Hilfsarbeiter 5/6
quest_classtraininglaborer5_subtitle,Eine Schmiede schmieden
quest_classtraininglaborer5_description,"Hat das Sammeln all dieses Mülls Ihrem Gedächtnis auf die Sprünge geholfen? Dann weißt du, was zu tun ist. Baue eine Schmiede."
quest_classtraininglaborer6,Klasse Quest - Hilfsarbeiter 6/6
quest_classtraininglaborer6_subtitle,"Einen Baseballschläger basteln"
quest_classtraininglaborer6_description,"In dieser Welt braucht jeder eine Waffe, also bastle eine! Fertige einen Baseballschläger an."
quest_classtrainingmechanic,Klasse Ausbildung - Mechaniker
quest_classtrainingmechanic_offer,"Wenn Sie wissen, wie man Dinge repariert und kaputte Geräte nach brauchbaren Teilen durchsucht, wird sich das in den kommenden Tagen als unschätzbar erweisen.  Besorgen Sie sich ein paar grundlegende Werkzeuge und nehmen Sie alles auseinander"
quest_classtrainingmechanic1,Klassensuche - Mechaniker 1/6
quest_classtrainingmechanic1_subtitle,Eine Steinaxt basteln
quest_classtrainingmechanic1_description,"Eine Steinaxt ist besser als nichts. Du wirst damit nicht viele Ressourcen bekommen, aber es ist zumindest ein Anfang. Eine Steinaxt herstellen"
quest_classtrainingmechanic2,Klassenaufgabe - Mechaniker 2/6
quest_classtrainingmechanic2_subtitle,Ein Auto auseinandernehmen
quest_classtrainingmechanic2_description,"Eine Steinaxt ist besser als nichts. Finde ein komplettes Auto und benutze deine Axt, um es in seine Einzelteile zu zerlegen. Nimm ein Auto auseinander."
quest_classtrainingmechanic3,Klassenaufgabe - Mechaniker 3/6
quest_classtrainingmechanic3_subtitle,Mehrere Autos auseinandernehmen
quest_classtrainingmechanic3_description,"Es macht keinen Spaß, überall hinzulaufen, oder? Zum Glück kannst du dir ein paar einfache Räder aus Teilen von kaputten Autos bauen. Nimm viele Autos auseinander."
quest_classtrainingmechanic4,Klassenaufgabe - Mechaniker 4/6
quest_classtrainingmechanic4_subtitle,Sammeln Sie mehr Ressourcen
quest_classtrainingmechanic4_description,"Der Schraubenschlüssel ist speziell für das Zerlegen von Autos und Geräten konzipiert. Nehmen Sie also Ihr neues Werkzeug und suchen Sie nach Dingen, die Sie normalerweise mit der Axt zerstören. Sammeln Sie mechanische und elektrische Teile"
quest_classtrainingmechanic5,Klassenaufgabe - Mechaniker 5/6
quest_classtrainingmechanic5_subtitle,Sammeln Sie noch mehr Ressourcen
quest_classtrainingmechanic5_description,"All das Wissen über den Bau von Fahrzeugen kann auch für andere Zwecke verwendet werden, aber dafür brauchst du mehr Ressourcen. Sammle Schmiedeeisen, Klebeband, Polymerschrott, Federn und Öl"
quest_classtrainingmechanic6,Klassenaufgabe - Mechaniker 6/6
quest_classtrainingmechanic6_subtitle,Schlittenturm basteln
quest_classtrainingmechanic6_description,"Jetzt, wo du all diese Teile hast, ist es an der Zeit, sie zu verwenden. Baue einen Schlittenturm"
quest_classtrainingscientist,Klasse Ausbildung - Wissenschaftlerin
quest_classtrainingscientist_offer,"Medizinische Gegenstände werden in der Apokalypse selten und wertvoll sein. Es wird sich als sehr nützlich erweisen, wenn ihr wisst, wie ihr eure eigenen herstellen könnt.  Fangen wir mit etwas Grundlegendem an"
quest_classtrainingscientist1,Klassenaufgabe - Wissenschaftler 1/6
quest_classtrainingscientist1_subtitle,Eine Schiene basteln
quest_classtrainingscientist1_description,Ein verstauchtes oder gebrochenes Bein ist heutzutage ein Todesurteil. Eine Schiene anfertigen
quest_classtrainingscientist2,Klassenaufgabe - Wissenschaftler 2/6
quest_classtrainingscientist2_subtitle,Sammeln Sie Baumwolle und Aloe
quest_classtrainingscientist2_description,"Du wirst lernen müssen, Dinge ohne deine schicke Laborausrüstung herzustellen. Sammle Baumwolle und Aloe."
quest_classtrainingscientist3,Klassenaufgabe - Wissenschaftler 3/6
quest_classtrainingscientist3_subtitle,Bandagen basteln
quest_classtrainingscientist3_description,"Blutende Wunden sind in der Apokalypse schnell tödlich. Einfache Verbände werden das verhindern. Fertige einige Verbände an."
quest_classtrainingscientist4,Klassenaufgabe - Wissenschaftler 4/6
quest_classtrainingscientist4_subtitle,Basteln von Erste-Hilfe-Binden
quest_classtrainingscientist4_description,"Jetzt musst du die Aloe mit allem, was du finden kannst, zu einer Creme zerdrücken. So kannst du ein paar heilende Verbände herstellen. Erste-Hilfe-Verbände basteln."
quest_classtrainingscientist5,Klassenaufgabe - Wissenschaftler 5/6
quest_classtrainingscientist5_subtitle,Schmerztabletten und Honig finden
quest_classtrainingscientist5_description,"Schmerzmittel lassen sich ohne chemische Hilfsmittel nur schwer herstellen. Honig ist ein natürliches Antibiotikum und gut für dich. Gehen Sie los und besorgen Sie Schmerzmittel und Honig."
quest_classtrainingscientist6,Klassenaufgabe - Wissenschaftler 6/6
quest_classtrainingscientist6_subtitle,Basteln Sie eine Junk Baton
quest_classtrainingscientist6_description,"In dieser gefährlichen neuen Welt brauchen sogar die Nerds etwas Schutz. Eine Schrottflinte basteln"
quest_classtrainingsecurity,Klasse Ausbildung - Sicherheit
quest_classtrainingsecurity_offer,"Bevor die Welt unterging, waren Sie entweder bei der Polizei oder bei der Armee. Zu wissen, wie man sich gegen Menschen verteidigt, wird bei all den Banditen und Zombies sehr nützlich sein.  Viel Glück da draußen."
quest_classtrainingsecurity1,Klasse Quest - Sicherheit 1/6
quest_classtrainingsecurity1_subtitle,Craft A Club
quest_classtrainingsecurity1_description,"Einen Knüppel hast du zwar nicht mehr, aber ein Holzklotz ist immer noch eine nützliche Waffe. Eine Keule basteln"
quest_classtrainingsecurity2,Klassenaufgabe - Sicherheit 2/6
quest_classtrainingsecurity2_subtitle,"Stoff-Rüstung herstellen"
quest_classtrainingsecurity2_description,"Keine schicke Kevlar-Rüstung für dich. Gut, dass hier jede Menge Baumwolle herumliegt. Stoff-Rüstung herstellen."
quest_classtrainingsecurity3,Klassenaufgabe - Sicherheit 3/6
quest_classtrainingsecurity3_subtitle,"Töte ein paar Zombies"
quest_classtrainingsecurity3_description,"Du hast Schutz und eine Waffe, also geh da raus und schlag ein paar Schädel ein. Töte ein paar Zombies."
quest_classtrainingsecurity4,Klassenaufgabe - Sicherheit 4/6
quest_classtrainingsecurity4_subtitle,"Mehr Zombies töten"
quest_classtrainingsecurity4_description,"Zeit für ein paar Zielübungen, um dein Zielen zu verbessern. Mehr Zombies töten."
quest_classtrainingsecurity5,Klassenaufgabe - Sicherheit 5/6
quest_classtrainingsecurity5_subtitle,Craft Knuckle Wraps
quest_classtrainingsecurity5_description,"Zeit, brutal zu werden. Bastle ein paar Knuckle Wraps."
quest_classtrainingsecurity6,Klassenaufgabe - Sicherheit 6/6
quest_classtrainingsecurity6_subtitle,"Töte ein paar Zombies mit deinen Knuckle Wraps"
quest_classtrainingsecurity6_description,"Einige Knuckle Wraps sind viel besser als ein Holzklotz. Die Munition ist schließlich begrenzt. Töte ein paar Zombies mit deiner neuen Waffe."
quest_classtrainingsurvivalist,Klasse Ausbildung - Survivalist
quest_classtrainingsurvivalist_offer,"Es gab einige paranoide Menschen, die jederzeit mit dem Ende der Welt rechneten. Sie waren einer von ihnen, was bedeutet, dass Sie eine ganze Reihe von Tipps und Tricks aufgeschnappt haben, um diese Apokalypse zu überleben. Viel Glück!"
quest_classtrainingsurvivalist1,"Klassenaufgabe - Überlebenskünstler 1/6"
quest_classtrainingsurvivalist1_subtitle,Bogen und Keule aus Holz basteln
quest_classtrainingsurvivalist1_description,"Beginnen wir mit der Herstellung einiger grundlegender Waffen, damit ihr Tiere jagen und euch verteidigen könnt. Einen hölzernen Bogen und eine Keule herstellen"
quest_classtrainingsurvivalist2,"Klassenaufgabe - Überlebenskünstler 2/6"
quest_classtrainingsurvivalist2_subtitle,Ein Messer basteln
quest_classtrainingsurvivalist2_description,"Bis Sie lernen, wie Sie Ihr eigenes Jagdmesser herstellen können, brauchen Sie eine Alternative. Ein Messer basteln."
quest_classtrainingsurvivalist3,"Klassenaufgabe - Überlebenskünstler 3/6"
quest_classtrainingsurvivalist3_subtitle,Handwerklich verkohltes Fleisch und gekochtes Wasser
quest_classtrainingsurvivalist3_description,In einem Kanister abgekochtes Wasser und im Feuer verkohltes Fleisch halten dich zumindest am Leben. Verkohltes Fleisch und abgekochtes Wasser herstellen.
quest_classtrainingsurvivalist4,"Klassenaufgabe - Überlebenskünstler 4/6"
quest_classtrainingsurvivalist4_subtitle,"Lederrüstungen herstellen"
